chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr7:148762901-148763190	1	1	0.903858381318387	0.55200203038687	289	0.015873	0.1675	1	0.004	2	1	0	0.6323729	0.830817	ZNF786	24751	DHS
chr7:148796106-148796410	1	1	0.489340356157512	0.688569029304048	304	0.9761905	0.1494	4	8e-04	3	3	NA	0.6791494	0.8800148	ZNF786	-8461	DHS
chr7:148872321-148872635	0.074565171197419	1	1.67843011375053	0.81499685236283	314	0.968254	0.2268	2	0.0065	6	1	NA	0.982692	0.1785467	ZNF282	-20099	DHS
chr7:148885646-148885955	0.517118729072548	1	1.5429129355185	0.930190954545196	309	0.9761905	0.3017	1	0.0011	4	1	NA	0.9644318	0.2562245	ZNF282	-6776	DHS
chr7:149329861-149330175	1	1	0.47127568130904	0.688503819839443	314	0.968254	0.1929	2	0.0068	1	1	NA	0.549599	0.9275204	KRBA1	-82130	DHS
chr7:149535241-149535555	0.510479543600995	0.700806724347117	1.51609592774274	1.25243923461472	314	0	0	0	0.007	3	0	0	0.8924127	0.491403	ZNF862	-58	DHS
chr7:150009421-150009735	1	1	3.20971667832285e-14	0.970502801643631	314	0.9761905	0.3011	3	0.0017	6	3	NA	0.3116261	1	ACTR3C	11180	DHS
chr7:150563886-150564190	0.466363117492709	1	1.08651513497573	1.02648608721641	304	0.9761905	0.0663	5	0.0045	2	2	NA	0.976572	0.3373403	AOC1	42323	DHS
chr7:150564781-150565090	1	1	0.453062409129865	0.423463201482464	309	0.9761905	0	0	0.0012	3	0	NA	0.3604227	1	AOC1	43221	DHS
chr7:150725206-150725575	1	1	0.331139557810155	0.818567663002934	369	0	0	0	0.0015	4	0	0	0.2362909	0.9845606	ABCB8	-119	DHS
chr7:150777821-150778075	1	1	2.8570332910688e-14	0.579777891307196	254	0	0	0	0.0049	2	0	0.009	0.4988505	1	FASTK	-17	DHS
chr7:150846606-150846915	1	1	0.483128377201914	1.76071458209169e-14	309	0.968254	0.0659	1	8e-04	1	0	NA	0.8192569	0.8008587	GBX1	17874	DHS
chr7:150878086-150878395	0.440841884988961	1	1.61722895523423	3.16016122371199e-14	309	0.968254	0.29335	2	0.0012	2	1	NA	0.991752	0.154627	ASB10	6001	DHS
chr7:150889261-150889575	0.317621882428655	1	1.77736736743484	0.426767423769168	314	0.9761905	0.0102	1	0.0022	3	0	NA	0.9930862	0.1072332	ASB10	-5176	DHS
chr7:150899246-150899555	1	0.291606820016115	0.454292379829207	1.02817965905118	309	0.9761905	0.0335	1	5e-04	2	0	NA	0.8805054	0.7399719	ASB10	-15159	DHS
chr7:150924206-150924550	0.10487069587606	1	0.924132490454503	0.357029171198741	344	0	0.0288	1	0.002698	6	0	0.106	0.9492263	0.363093	ABCF2	-126	DHS
chr7:150929421-150931075	1	1	0.496150326277256	0.771131877389073	1654	0.015873	0.03995	6	0.0016	12	3	0	0.1316354	0.9727187	CHPF2	663	DHS
chr7:151040626-151040935	1	1	1.71197693057875e-14	0.316202056913084	309	0.968254	0.0755	3	0	0	1	NA	0.2704743	1	NUB1	1984	DHS
chr7:151065241-151065715	1	1	0.619497705324211	0.649957758654564	474	0	0	0	0.0025	4	1	0	0.5787729	0.8598863	NUB1	26681	DHS
chr7:151086426-151086735	1	1	2.83779792587309e-14	0.73840571710513	309	0.968254	0.0142	5	6e-04	5	1	NA	0.2097952	1	NUB1	47784	DHS
chr7:151135326-151135635	1	1	0.950618105326337	0.848667587465312	309	0.9761905	0.1506	3	8e-04	3	2	NA	0.7672291	0.7331639	RHEB	81529	DHS
chr7:151248126-151248435	1	1	0.845331861026599	0.369872691916255	309	0.968254	0.03995	2	0.0028	2	1	NA	0.7965022	0.7059834	RHEB	-31271	DHS
chr7:151284286-151284595	0.350392273818877	0.998871621018033	1.24734863129487	1.78992447761851e-14	309	0.968254	0.1956	4	0.0015	4	3	NA	0.9162323	0.442276	RHEB	-67431	DHS
chr7:151415726-151416035	0.432907668389376	1	1.67623966562838	0.338921929388364	309	0.968254	0	0	4e-04	1	0	NA	0.955089	0.2899443	PRKAG2	158329	DHS
chr7:151588866-151589175	1	1	0.921590692216889	0.709307890300634	309	0.9761905	0.1841	5	0.001	6	0	NA	0.7639672	0.7346672	PRKAG2	-14811	DHS
chr7:152264366-152264675	1	1	0.780701550180067	0.82511062136307	309	0.9761905	0.1508	1	0.0052	4	0	NA	0.7475608	0.7505959	XRCC2	108729	DHS
chr7:152553506-152553815	0.240978278170905	1	2.09976216034836	0.361785307229915	309	0.968254	0	0	0.0098	1	0	NA	0.947178	0.3067072	ACTR3B	96827	DHS
chr7:152587506-152587815	0.716223451178903	1	1.33646722383262	1.01640476566231	309	0.968254	0.0184	1	0.0019	4	0	NA	0.8544867	0.5546806	ACTR3B	130827	DHS
chr7:152666966-152667270	0.586623685672847	0.704561518908029	1.50479337736455	1.34268798089356	304	0.9761905	0.0254	3	0.0084	1	0	NA	0.9151139	0.4416028	ACTR3B	210284	DHS
chr7:152681621-152681930	0.0915357316344088	0.709265200080465	1.07994275534131	0.680138582494319	309	0.9761905	0	0	0.0038	3	0	NA	0.9582083	0.3297939	ACTR3B	224942	DHS
chr7:152782906-152783215	0.157645216020641	1	2.5084348775525	0.662685063523926	309	0.968254	0.1663	3	8e-04	3	0	NA	0.9303889	0.3529934	ACTR3B	326227	DHS
chr7:153227026-153227335	1	0.918818953774492	0.382039201456154	1.00906386046612	309	0.9761905	0.0102	1	0.0016	4	0	NA	0.5273954	0.9345296	DPP6	-522584	DHS
chr7:154050601-154050910	1	1	2.12195672088842e-14	0.434942482744823	309	0.9761905	0.1202	2	8e-04	2	0	NA	0.39311	1	DPP6	300991	DHS
chr7:154182066-154182375	0.833950388378582	1	1.200759181613	0.599739597660047	309	0.968254	0.16945	2	0.0011	2	0	NA	0.9251489	0.4243597	DPP6	432456	DHS
chr7:154389946-154390255	0.193678234876268	0.864350279243374	2.16203420532606	0.890366422240435	309	0.9761905	0.0312	1	0.0051	2	0	NA	0.990108	0.129413	PAXIP1	404693	DHS
chr7:154450266-154450575	1	0.663800314350604	0.449662136247307	0.909965917830172	309	0.968254	0	0	0.001	3	0	NA	0.7554374	0.844907	PAXIP1	344373	DHS
chr7:154565446-154565755	0.956116741600784	1	1.40833618456743	1.84462048348581e-14	309	0.9761905	0	0	0.0043	2	0	NA	0.6852965	0.7988371	PAXIP1	229193	DHS
chr7:154569666-154569970	0.392714688175347	0.447691427038505	1.8131231090205	1.62523807790758	304	0.9761905	0.0369	3	0.006	1	0	NA	0.8905132	0.4962901	PAXIP1	224976	DHS
chr7:154705501-154705995	0.152070295705034	0.524780521340204	1.70261882885177	1.0868021480654	494	0.015873	0.1569	1	0.0023	6	1	0.001	0.8106666	0.5576584	PAXIP1	89046	DHS
chr7:154733726-154734035	0.824868859647986	1	1.20167104211297	1.53548658595304e-14	309	0.9761905	0.03	1	0.0012	3	0	NA	0.7308566	0.7047553	PAXIP1	60913	DHS
chr7:154848686-154848990	0.366302940123811	1	1.76763987035758	0.790074269829714	304	0.9761905	0.2474	2	0.001	4	2	NA	0.8972523	0.4275498	HTR5A	-13196	DHS
chr7:154861701-154863170	1	1	0.538434519637415	0.623269979508974	1469	0.00793699999999997	0.0673	11	0.001	10	4	0.002	0.5517517	0.7727858	HTR5A	402	DHS
chr7:154901046-154901355	0.158000851920081	0.364865172417706	1.88479198253707	1.21286354987768	309	0.9761905	0.129	4	4e-04	1	2	NA	0.9953957	0.118917	HTR5A	39167	DHS
chr7:154964446-154964755	0.107200356921791	0.362099668065374	2.41035187087871	1.06417710910451	309	0.9761905	0.02967	2	0.003	3	0	NA	0.9718845	0.2281996	HTR5A	102567	DHS
chr7:155064846-155065155	1	0.0313009250296127	0.811630011177017	2.79320361256279	309	0.968254	0.0122	1	0.0058	1	0	NA	0.2898919	0.959049	INSIG1	-24485	DHS
chr7:155083246-155083555	0.497440828441562	1	1.62639689562561	0.71566338724918	309	0.968254	0.0192	1	4e-04	3	0	NA	0.9014514	0.4708566	INSIG1	-6085	DHS
chr7:155090641-155091795	0.457169355491776	0.668783836126641	0.998348222311434	1.15347947074779	1154	0.301587	0.1158	7	0.0018	9	4	0	0.7755153	0.4987255	INSIG1	1732	DHS
chr7:155172606-155173110	0.464454711322919	0.984163483638725	1.2921517346353	0.727474569140567	504	0.9761905	0.0589	3	0.0052	5	0	0.005	0.9857747	0.1540181	EN2	-77966	DHS
chr7:155214926-155215235	1	0.23404176808958	0.635380036449934	1.77580787585126	309	0.968254	0.3353	1	6e-04	4	0	NA	0.4449157	0.9528601	EN2	-35743	DHS
chr7:155624181-155624495	0.140946785076223	0.00597560614050829	1.83536256623995	2.78385827450372	314	0.9761905	0.0399	3	0.0014	1	0	NA	0.8592909	0.4911297	SHH	-19371	DHS
chr7:155649246-155649550	0.998871621018033	1	1.8657782889475e-14	0.385408313789698	304	0.9761905	0.1583	1	0	0	0	NA	0.3666134	1	SHH	-44431	DHS
chr7:155764626-155764935	1	1	0.470945075127392	0.324403386454183	309	0.9761905	0.0162	1	0.0049	2	0	NA	0.7011783	0.8715506	SHH	-159814	DHS
chr7:155810266-155810575	1	1	0.457011195471064	1.76328525004091e-14	309	0.9761905	0.0429	1	0.0016	5	0	NA	0.4779924	0.9453716	SHH	-205454	DHS
chr7:155852646-155852955	0.713130700483915	0.297016464550023	1.29241538371914	1.65391562729181	309	0.968254	0.016	5	0.0067	4	0	NA	0.8989581	0.4770671	SHH	-247834	DHS
chr7:155892286-155892595	1	1	0.921254393473075	0.444852133379884	309	0.9761905	0.0581	3	0.001	3	0	NA	0.7659497	0.7352845	SHH	-287474	DHS
chr7:155929206-155929515	0.143466163233716	1	2.28809402387559	0.856386677249732	309	0.968254	0.1252	5	0.004	3	0	NA	0.9956107	0.06359922	SHH	-324394	DHS
chr7:155960361-155960670	1	1	0.473678516816219	4.07178215124123e-14	309	0.9761905	0.026	1	0.0023	2	0	NA	0.7514176	0.8486208	SHH	-355549	DHS
chr7:155992826-155993135	1	0.787468228655646	4.43285800384197e-14	1.43875600729161	309	0.9761905	0.1222	2	0.0028	1	0	NA	0.3220018	0.9742034	SHH	-388014	DHS
chr7:156235186-156235495	1	1	2.55299151982362e-14	1.94464330551874e-14	309	0.9761905	0	0	0.0019	4	0	NA	0.8305503	1	SHH	-630374	DHS
chr7:156397446-156397755	1	0.654861330467176	0.440029702207474	0.886715737445049	309	0.9761905	0	0	8e-04	4	0	NA	0.7745111	0.8309825	SHH	-792634	DHS
chr7:156433161-156433515	1	1	0.434432675547502	1.2822419342323e-14	354	0.015873	0.1266	3	0.0021	8	1	0	0.3057545	0.9759438	SHH	-828371	DHS
chr7:156751406-156751710	1	1	0.926587424286314	0.706705762911551	304	0.9761905	0.0106	1	6e-04	3	0	NA	0.7444118	0.8497713	NOM1	9141	DHS
chr7:156752266-156752575	0.804043953940623	0.921810848896546	1.29875801086479	0.383985927134951	309	0.968254	0.2216	3	4e-04	1	3	NA	0.8413085	0.6578931	NOM1	10004	DHS
chr7:156760686-156760990	0.758963653997146	1	1.0075489200053	0.778699617869166	304	0.9761905	0.488	2	0.0058	9	2	NA	0.6656598	0.8111906	NOM1	18421	DHS
chr7:156975026-156975330	1	0.173932106510851	0.815493877413591	1.41868687916053	304	0.9761905	0.2559	2	0.0013	2	1	NA	0.754626	0.7478173	UBE3C	43571	DHS
chr7:156976686-156976995	1	0.742471805576646	0.461184885427825	1.27945919450173	309	0.9761905	0.2002	2	0.001	2	1	NA	0.393248	0.9620383	UBE3C	45234	DHS
chr7:157132841-157133115	0.0647556547138974	1	1.78606962041258	0.339241361677259	274	0.02381	0.22275	2	0.0057	4	0	0	0.9087847	0.4550129	DNAJB6	3318	DHS
chr7:15718821-15719130	1	1	0.86772123124649	0.976125087298836	309	0.9761905	0.0196	1	0.004	1	0	NA	0.9133485	0.5349668	MEOX2	7461	DHS
chr7:158919086-158919395	1	1	0.534435642275183	0.970645182617566	309	0.9761905	0	0	0.0019	4	0	0	0.6666605	0.8852935	VIPR2	18408	DHS
chr7:16304021-16304330	0.978474509373846	0.214105899789591	1.01315063566232	0.758958538852363	309	0.9761905	0.10505	2	0.0024	2	1	NA	0.9762719	0.3422525	ISPD	156771	DHS
chr7:16683766-16686735	0.648404171285666	0.286038078038776	0.885932233901051	1.04862477354055	2969	0.968254	0.02855	16	0.002	25	3	NA	0.7320453	0.4457644	ANKMY2	191	DHS
chr7:17547366-17547675	0.673771559991441	1	1.38381895419962	0.972592902077575	309	0.968254	0	0	0.0035	4	0	NA	0.8901097	0.4970797	AHR	209275	DHS
chr7:17895401-17895710	0.69809233711134	1	0.916190802656478	1.31479984275213e-14	309	0.9761905	0.3714	1	0.0046	2	1	NA	0.9499282	0.4509718	SNX13	84561	DHS
chr7:17980041-17980295	0.471224140510622	0.710349611387097	1.42866505252043	1.12765100042172	254	0.00793699999999997	0.17485	2	0.001	5	1	NA	0.9128531	0.4527231	SNX13	-51	DHS
chr7:1925566-1925875	0.00250893234918104	0.291189834543956	4.18911187191311	1.52588962030147	309	0.9761905	0.0543	1	0.0024	3	0	NA	0.9997688	0.005307072	ELFN1	197966	DHS
chr7:19748106-19748850	1	0.0596218673414499	0.628837926939692	1.69430241830117	744	0.9365079	0.0741	3	0.0021	8	1	NA	0.4103802	0.8802359	TWISTNB	232	DHS
chr7:20192561-20192870	1	1	1.87608987644429e-14	1.67208187938973e-14	309	0.968254	0	0	0.004	2	0	NA	0.5059691	1	MACC1	64297	DHS
chr7:20616001-20616310	0.143476450419584	1	1.99045634625972	0.410511152636776	309	0.9761905	0.2169	3	0.0014	3	0	NA	0.9945836	0.09509126	ABCB5	-38674	DHS
chr7:2068961-2069270	1	1	1.87375973753085e-14	0.759907046428083	309	0.9761905	0.03145	2	0.0011	6	1	NA	0.2003193	1	MAD1L1	203762	DHS
chr7:20875726-20876035	0.166374827584438	1	0.913604188232623	0.423001861187091	309	0.968254	0.4337	2	0.0058	2	0	NA	0.9739278	0.355439	SP8	-49376	DHS
chr7:21450906-21451215	1	1	1.88717489770526e-14	0.518441076240673	309	0.9761905	0.2428	5	0.0011	2	3	NA	0.4989666	1	SP4	-16591	DHS
chr7:22072706-22073015	1	1	0.983343599219793	0.916131680416762	309	0.968254	0.4651	3	0.0022	3	0	NA	0.8330902	0.6622875	CDCA7L	-87159	DHS
chr7:22093301-22093615	1	1	0.400059729026795	0.483606942371649	314	0.968254	0.4177	1	0	0	0	NA	0.7862647	0.822431	CDCA7L	-107756	DHS
chr7:22149906-22150215	1	0.571146470255736	0.435455924344573	1.03318257088643	309	0.00793699999999997	0.0415	1	0.0044	3	0	NA	0.7320557	0.8562511	CDCA7L	-164359	DHS
chr7:2225441-2225750	0.684869314772563	0.759714154859478	1.29541746852013	0.754236419775576	309	0.9761905	0.1903	1	0.0024	3	0	NA	0.9665001	0.2507566	MAD1L1	47282	DHS
chr7:22525666-22525970	1	1	1.17305393768094e-14	0.380303699268838	304	0.9761905	0.0825	2	0.0029	2	1	NA	0.2795355	1	STEAP1B	14299	DHS
chr7:22528541-22528795	0.930030387479113	1	1.11952609964717	2.13787328642422e-14	254	0.015873	0.0643	3	0.0027	6	3	NA	0.9139339	0.5442785	STEAP1B	11449	DHS
chr7:22596646-22596955	1	1	0.788087999221676	0.596834446235321	309	0.9761905	0.3421	1	0.0048	3	1	NA	0.7146162	0.781682	STEAP1B	-56684	DHS
chr7:22704326-22704630	0.483936226122618	0.0147058361134227	1.68316895320549	3.58474666309605	304	0.9761905	0.2532	2	0.0042	3	1	NA	0.9218775	0.4275093	IL6	-61025	DHS
chr7:2272486-2272910	0.753842978298094	1	1.19652365038013	0.309467852509691	424	0	0.1312	1	0.0039	4	1	NA	0.5995803	0.7697014	MAD1L1	180	DHS
chr7:22862126-22862635	0.2181881668439	1	1.71715668488989	0.319033013156833	509	0.9603175	0.2853	7	0.0018	10	7	NA	0.97328	0.1453201	TOMM7	89	DHS
chr7:23042441-23042750	1	0.771244583402166	0.509547811376878	1.19593809410358	309	0.9761905	0	0	0.0012	3	0	NA	0.7814097	0.8240271	FAM126A	11152	DHS
chr7:23125666-23125950	1	0.796907131469528	0.488343192596734	1.06011739919702	284	0.015873	0.4245	1	0.004	1	0	NA	0.5988414	0.9141029	KLHL7	-19595	DHS
chr7:23144766-23145495	1	0.547060269394068	0.909179206668712	1.3675337310223	729	0.952381	0.1803	6	0.0014	7	5	NA	0.5660324	0.7902924	KLHL7	-272	DHS
chr7:23312706-23313235	0.55330023978614	0.641979972426588	1.33595194408405	1.21119971548751	529	0	0.1384	1	0.0032	5	1	NA	0.9384897	0.2946954	MALSU1	-25848	DHS
chr7:23317061-23317355	0.257653747845044	0.711318058169735	1.01425658589864	1.05298099949795	294	0.015873	0.0447	1	0.0025	4	1	NA	0.9449913	0.459215	MALSU1	-21611	DHS
chr7:23338726-23339015	1	1	0.365233424197443	0.495318595578674	289	0	0.0505	3	0.0012	5	2	NA	0.2837938	0.9792629	MALSU1	52	DHS
chr7:23480441-23480750	1	0.190284952488666	0.886495639379567	1.30101544389681	309	0.9761905	0.0845	2	0.0012	3	0	NA	0.6372762	0.8992585	IGF2BP3	29490	DHS
chr7:23586606-23586875	1	1	1.06299767780095	0.384600323830775	269	0	0.0634	2	6e-04	1	2	NA	0.8807797	0.6007747	TRA2A	-15081	DHS
chr7:23610301-23610735	1	0.733579829186321	0.293215547972045	1.10343742925568	434	0.00793699999999997	0.363	3	6e-04	1	2	NA	0.3731333	0.9666184	CCDC126	-26480	DHS
chr7:23635421-23635730	1	0.953707446421497	1.02624128840698	1.09077884396669	309	0.9761905	0.017	1	8e-04	5	0	NA	0.7781769	0.7206966	CCDC126	-1422	DHS
chr7:24859901-24860190	0.184426565960806	0.0224861841379445	0.934094229511902	2.98933082534361	289	0.015873	0.1144	4	0.0024	3	0	NA	0.7850638	0.7216689	DFNA5	-62314	DHS
chr7:2488006-2488315	0.335039685006673	0.227586156513927	1.24973456329615	1.86199370766135	309	0.9761905	0.1992	4	0.0018	5	3	NA	0.9208731	0.4336655	CHST12	44938	DHS
chr7:25004501-25004810	0.182249558465729	0.704590895661776	0.931485049596803	0.717168218657536	309	0.9761905	0	0	0.0016	6	0	NA	0.9864974	0.2872291	OSBPL3	15151	DHS
chr7:25102526-25102835	1	1	5.51097984828663e-14	0.568197682075596	309	0.968254	0	0	0.0011	6	0	NA	0.4383457	1	CYCS	62299	DHS
chr7:25109046-25109350	0.983494413272935	1	0.836821139257432	0.377443428434181	304	0.9761905	0.3321	1	8e-04	1	0	NA	0.8220922	0.6798833	CYCS	55782	DHS
chr7:25133866-25134130	0.680127805342282	1	0.936296993696165	1.6335029390204e-14	264	0.00793699999999997	0	0	0	0	0	NA	0.8762693	0.6084813	CYCS	30982	DHS
chr7:2546766-2547075	1	1	0.919204147621776	0.385112624990144	309	0.9761905	0.0673	3	9e-04	2	1	NA	0.6884837	0.7936425	LFNG	-12555	DHS
chr7:25678541-25678850	0.811016383591374	1	1.24125181332484	0.585107068104975	309	0.968254	0	0	0.0015	4	0	NA	0.9207423	0.4339857	NPVF	-410591	DHS
chr7:25863186-25863495	1	1	0.757885857412482	0.42209897413334	309	0.968254	0	0	0.002	2	0	NA	0.7704352	0.7318853	NFE2L3	-328519	DHS
chr7:25891301-25891710	0.0969342084363441	0.437098411303647	1.18832571852986	0.726744435422204	409	0.0317460000000001	0.017	1	6e-04	4	0	NA	0.9611647	0.3185437	NFE2L3	-300354	DHS
chr7:25921841-25922155	0.681171570887422	0.592461858791154	0.8403099677546	1.5275003020418	314	0.968254	0.0156	1	0.001	3	0	NA	0.9341485	0.4912902	NFE2L3	-269862	DHS
chr7:26145681-26145995	1	1	1.98515045496327e-14	0.472126768979682	314	0.9761905	0.0441	1	8e-04	1	0	NA	0.3560658	1	NFE2L3	-46022	DHS
chr7:26221126-26221435	1	1	3.05428697604434e-14	0.350843837086174	309	0.968254	0.0212	1	0.0014	4	1	NA	0.4842326	1	HNRNPA2B1	19085	DHS
chr7:26340946-26341255	0.594320096275428	0.740043971308713	1.55962039147328	1.10575629081401	309	0.9761905	0.2622	3	0.0048	2	3	NA	0.9747114	0.2563466	SNX10	9558	DHS
chr7:26479861-26480175	1	1	1.67767745667077e-14	0.78289248187638	314	0.968254	0	0	0.0074	1	0	NA	0.7866652	1	SNX10	148475	DHS
chr7:2651546-2651855	1	0.213975035599518	0.515588208501605	1.39913315172456	309	0.9761905	0.1012	3	0.0018	3	2	NA	0.583481	0.9171714	TTYH3	-19884	DHS
chr7:27200601-27200855	1	0.679533003590062	0.539215806239777	1.32787556191961	254	0.015873	0.15565	2	0.0016	3	2	NA	0.6393903	0.8995341	HOXA9	4421	DHS
chr7:27235861-27236290	1	1	1.9394834590751e-14	0.295702894830678	429	0.0317460000000001	0	0	0.0064	1	0	NA	0.5833093	1	HOXA13	3649	DHS
chr7:27252141-27252450	0.224285276927276	1	2.02828173617487	0.815319226898433	309	0.9761905	0.3255	1	0.0012	3	1	NA	0.9866353	0.1523131	HOXA13	-12571	DHS
chr7:27344781-27345090	1	0.396837558425121	0.994121301331505	1.37629716097868	309	0.9761905	0.4111	2	0.0012	2	0	NA	0.7253525	0.7688607	EVX1	62772	DHS
chr7:27514746-27515055	0.656554521226342	1	1.05133371930925	2.82980443903502e-14	309	0.968254	0	0	0.0046	1	0	NA	0.9205116	0.5201563	HIBADH	187713	DHS
chr7:27778886-27780810	1	0.522637194368888	0.510486747034975	1.31266122835984	1924	0.9126984	0.0473	10	0.0016	23	4	NA	0.04909373	0.9912574	TAX1BP1	40	DHS
chr7:2798266-2798570	1	0.407025580506917	0.431114169028487	1.82300600530311	304	0.9761905	0.0182	3	8e-04	1	1	NA	0.4287557	0.9566051	AMZ1	79262	DHS
chr7:28030706-28031010	1	1	0.454904268132294	0.444385990773937	304	0.9761905	0	0	0.0042	1	0	NA	0.9541473	0.6076194	JAZF1	189504	DHS
chr7:28133766-28134070	0.213502521487129	1	1.91396438318173	0.274229910526934	304	0.9761905	0.0244	3	0.0048	2	0	NA	0.9886694	0.1378194	JAZF1	86444	DHS
chr7:28145141-28145455	0.960186190562767	1	1.05996253691875	1.60440449308367e-14	314	0.968254	0.056595	2	0.0028	4	1	NA	0.9115297	0.5373728	JAZF1	75064	DHS
chr7:28788526-28788835	1	1	0.967603132883853	0.462071576290792	309	0.9761905	0	0	6e-04	1	0	NA	0.9906786	0.2417695	CREB5	336537	DHS
chr7:28830221-28830530	1	1	0.548156174867089	2.01446944415775e-14	309	0.9761905	0.497	1	0.0013	6	0	NA	0.8780012	0.7369622	CREB5	378232	DHS
chr7:2884546-2884850	1	1	0.812160566420918	0.43399151530981	304	0.9761905	0.3594	1	0.0027	4	1	NA	0.6496054	0.8206043	GNA12	-740	DHS
chr7:28966601-28966930	0.234692186597222	1	1.5831346140069	1.06234585406516	329	0.00793699999999997	0	0	0.0052	2	0	NA	0.959518	0.3168186	CHN2	-267262	DHS
chr7:29155501-29155815	0.0260825808103571	0.99887162153116	2.85291623413489	0.371144884366462	314	0.968254	0	0	0.0017	4	0	NA	0.9998025	0.006039193	CHN2	-78370	DHS
chr7:29168381-29168690	0.970345264158105	1	1.06932412672624	2.07425698136586e-14	309	0.9761905	0	0	8e-04	3	0	NA	0.8727821	0.610842	CHN2	-65492	DHS
chr7:29446826-29447130	1	1	0.853702128534387	3.29830147005393e-14	304	0.9761905	0.0405	4	0.005	2	0	NA	0.8920714	0.5823128	PRR15	-156449	DHS
chr7:2951766-2952075	1	1	0.474210206828599	2.94155890283187e-14	309	0.9761905	0.1262	1	0.0018	7	0	NA	0.7580283	0.8393866	GNA12	-67963	DHS
chr7:29645301-29645610	1	0.312583536995788	0.513904343442989	1.88240170535291	309	0.968254	0.3866	1	0.0088	1	0	NA	0.613288	0.9066876	PRR15	42029	DHS
chr7:2971706-2972015	0.355368576689171	0.298513294703832	1.648963459821	1.50407586367672	309	0.9761905	0.0176	1	0.0028	3	0	NA	0.8562889	0.5509116	GNA12	-87903	DHS
chr7:30002506-30002815	0.986697222195881	1	0.942420350609194	0.0333498137295347	309	0.9761905	0.2608	1	0.0011	2	1	NA	0.8667427	0.7513559	SCRN1	27244	DHS
chr7:30066281-30066570	0.922583256056993	1	1.12114768768215	1.38630213965612e-14	289	0	0	0	0.0043	2	0	NA	0.8063246	0.6920522	FKBP14	-126	DHS
chr7:30122921-30123235	1	1	2.93860831648804e-14	3.26593534295249e-14	314	0.9761905	0.0238	1	0.006	5	0	NA	0.8392664	1	PLEKHA8	55049	DHS
chr7:30228541-30228855	0.793937451489651	1	1.21139679667021	0.770646550212744	314	0.968254	0.0126	1	0.0035	2	0	NA	0.946501	0.3700883	ZNRF2	-95225	DHS
chr7:30544406-30544715	0.532079765038125	1	1.34643573663885	1.71411675938029e-14	309	0	0.0489	1	0.0064	4	1	NA	0.6635202	0.8126172	GGCT	-101	DHS
chr7:30588441-30588710	1	1	0.548586581068351	0.645267214048706	269	0.0317460000000001	0.2306	3	0.0024	1	2	NA	0.8068687	0.8085608	GGCT	-44116	DHS
chr7:30633281-30634890	1	0.688729682185829	0.790798441004202	1.26414130880375	1609	0.777778	0.03	9	0.002	18	6	NA	0.4505805	0.7878303	GARS	-211	DHS
chr7:308141-308455	0.177539843909752	1	2.43130153450408	2.14208887023381e-14	314	0.9761905	0.0122	1	0.0016	7	0	NA	0.9556802	0.2747449	FAM20C	115329	DHS
chr7:30814266-30814575	1	1	0.446698396445253	0.393330491677026	309	0.9761905	0.0787	1	6e-04	1	0	NA	0.7765701	0.8331865	INMT-FAM188B	22668	DHS
chr7:30896126-30896435	0.776837181128286	0.834932691649716	1.04118260339687	1.20646503238819	309	0.9761905	0	0	0.002	3	0	NA	0.8726169	0.6081668	ENSG00000250424	3271	DHS
chr7:30902246-30902555	0.526412462206742	0.998871621018033	1.36008911731034	3.02587212473671e-14	309	0.968254	0.1713	3	0.0054	7	0	NA	0.9544421	0.2935322	ENSG00000250424	9391	DHS
chr7:30941041-30941355	0.570517136501281	0.479717261941914	1.57843068179149	1.49791826162901	314	0.968254	0.0132	3	0.0018	3	0	NA	0.9303368	0.4081745	AQP1	-10272	DHS
chr7:30952086-30952395	1	1	0.413790674833113	2.25150059264446e-14	309	0.9761905	0.0211	2	0	0	1	NA	0.8147317	0.8018502	AQP1	771	DHS
chr7:30978006-30978695	0.774295154719078	1	1.1632925985101	0.761087482471145	689	0.873016	0.20005	2	0.002	5	0	NA	0.7996577	0.5094221	GHRHR	-25287	DHS
chr7:31062766-31063075	1	0.515480626359437	2.61173963842727e-14	1.55954318699943	309	0.9761905	0.0246	1	0.0011	2	0	NA	0.4507352	1	ADCYAP1R1	-39889	DHS
chr7:31106546-31106855	0.507278877817108	1	1.60250847446455	0.413932872149628	309	0.9761905	0.3113	2	0.0059	2	1	NA	0.9461552	0.3593152	ADCYAP1R1	3891	DHS
chr7:31132026-31132335	1	1	0.572671511830246	0.476654725843112	309	0.9761905	0	0	0.003	6	0	NA	0.7519692	0.847114	ADCYAP1R1	29371	DHS
chr7:3113401-3113710	1	1	0.388876606952685	2.74671526904923e-14	309	0.9761905	0	0	0.0046	3	0	NA	0.6206603	0.906229	CARD11	-29977	DHS
chr7:31173161-31173470	1	0.0714703611926837	0.450073725955837	1.19530360669774	309	0.9761905	0.0525	1	0.0096	1	0	NA	0.7703715	0.8328553	ADCYAP1R1	70506	DHS
chr7:31173821-31174430	0.590085988776116	1	1.28211556146303	0.650025937417416	609	0.9761905	0.0555	5	0.0036	3	0	NA	0.8850457	0.4052576	ADCYAP1R1	71316	DHS
